trip_distance_km,trip_duration_min,base_fare,tolls,passenger_count,total_fare,trip_distance_km trip_duration_min,trip_distance_km base_fare,trip_distance_km tolls,trip_distance_km passenger_count,trip_distance_km total_fare,trip_duration_min base_fare,trip_duration_min tolls,trip_duration_min passenger_count,trip_duration_min total_fare,base_fare tolls,base_fare passenger_count,base_fare total_fare,tolls passenger_count,tolls total_fare,passenger_count total_fare
0.8613793103448275,0.7456140350877193,0.7879999999999998,0.951,0.6666666666666666,0.6651624164502533,0.6422565033272837,0.678766896551724,0.8191717241379309,0.5742528735632183,0.5729571435492181,0.5875438596491227,0.709078947368421,0.49707602339181284,0.4959544333181713,0.7493879999999998,0.5253333333333332,0.5241479841627995,0.6339999999999999,0.6325694580441908,0.44344161096683554
0.34896551724137925,0.9385964912280702,0.7280000000000002,0.994,0.6666666666666666,0.5818326308768643,0.3275378100423472,0.2540468965517242,0.346871724137931,0.2326436781609195,0.20303952498185746,0.6832982456140353,0.9329649122807018,0.6257309941520468,0.5461060658230218,0.7236320000000002,0.48533333333333345,0.42357415527835734,0.6626666666666666,0.5783416350916031,0.3878884205845762
0.03517241379310343,0.5701754385964912,0.07600000000000007,0.9789999999999999,0.0,0.3061101886935255,0.020054446460980025,0.002673103448275863,0.034433793103448254,0.0,0.01076663422301365,0.04333333333333337,0.5582017543859649,0.0,0.1745365110971856,0.07440400000000005,0.0,0.02326437434070796,0.0,0.2996818747309614,0.0
0.0386206896551724,0.5614035087719298,0.3720000000000001,0.5589999999999999,0.33333333333333337,0.277273995865677,0.021681790683605557,0.014366896551724137,0.02158896551724137,0.012873563218390801,0.010708512943777868,0.20884210526315794,0.31382456140350873,0.18713450292397663,0.15566259417020464,0.20794800000000005,0.12400000000000005,0.10314592646203188,0.18633333333333332,0.15499616368891345,0.09242466528855901
0.7437931034482758,0.7280701754385964,0.54,0.14899999999999997,0.33333333333333337,0.5534883940946353,0.5415335753176043,0.4016482758620689,0.11082517241379307,0.2479310344827586,0.4116808503662511,0.3931578947368421,0.10848245614035085,0.24269005847953218,0.40297839219170817,0.08045999999999999,0.18000000000000002,0.2988837328111031,0.04966666666666666,0.08246977072010064,0.18449613136487847
0.8744827586206895,0.9035087719298245,0.39200000000000007,0.8539999999999999,0.9999999999999999,0.7227591165604703,0.7901028433151843,0.34279724137931034,0.7468082758620687,0.8744827586206894,0.6320403860680526,0.35417543859649125,0.77159649122807,0.9035087719298244,0.6530192018046354,0.334768,0.392,0.2833215736917044,0.8539999999999998,0.6172362855426415,0.7227591165604702
0.2699999999999999,0.39473684210526316,1.0,0.42100000000000004,0.6666666666666666,0.2829882545494109,0.10657894736842102,0.2699999999999999,0.11366999999999997,0.17999999999999994,0.07640682872834091,0.39473684210526316,0.1661842105263158,0.2631578947368421,0.11170588995371483,0.42100000000000004,0.6666666666666666,0.2829882545494109,0.2806666666666667,0.119138055165302,0.18865883636627392
0.35999999999999993,0.2807017543859649,0.56,0.95,0.9999999999999999,0.2951357845989375,0.10105263157894734,0.20159999999999997,0.3419999999999999,0.3599999999999999,0.10624888245561749,0.15719298245614036,0.26666666666666666,0.28070175438596484,0.082845132519,0.532,0.5599999999999999,0.16527603937540503,0.9499999999999998,0.28037899536899064,0.29513578459893747
0.32517241379310335,0.17543859649122806,0.536,0.9029999999999999,0.33333333333333337,0.23424676326034402,0.0570477918935269,0.1742924137931034,0.2936306896551723,0.10839080459770113,0.0761705854325877,0.09403508771929825,0.15842105263157893,0.058479532163742694,0.04109592337900772,0.484008,0.1786666666666667,0.1255562651075444,0.301,0.21152482722409063,0.07808225442011468
0.1586206896551724,0.6491228070175439,0.548,0.311,0.0,0.3391847720682494,0.10296430732002419,0.08692413793103448,0.049331034482758614,0.0,0.053801722465998174,0.35571929824561405,0.20187719298245616,0.0,0.22017257134254783,0.17042800000000002,0.0,0.18587325509340066,0.0,0.10548646411322556,0.0
0.5748275862068966,0.587719298245614,0.9440000000000002,0.30200000000000005,0.0,0.4565352103348612,0.3378372655777374,0.5426372413793105,0.1735979310344828,0.0,0.2624290329752461,0.5548070175438597,0.17749122807017545,0.0,0.2683145534424184,0.2850880000000001,0.0,0.4309692385561091,0.0,0.1378736335211281,0.0
0.43517241379310334,0.2807017543859649,0.8840000000000001,0.26000000000000006,0.9999999999999999,0.27379246077360087,0.12215366001209918,0.3846924137931034,0.11314482758620689,0.4351724137931033,0.11914692603320146,0.248140350877193,0.07298245614035088,0.28070175438596484,0.07685402407680024,0.2298400000000001,0.884,0.2420325353238632,0.26,0.07118603980113625,0.2737924607736008
0.4579310344827585,0.8684210526315789,0.020000000000000018,0.909,0.0,0.5676037483266398,0.397676950998185,0.009158620689655178,0.4162593103448275,0.0,0.2599233716475095,0.017368421052631592,0.7893947368421053,0.0,0.49291904459945035,0.018180000000000016,0.0,0.011352074966532807,0.0,0.5159518072289156,0.0
0.5982758620689654,0.7543859649122806,0.39200000000000007,0.07900000000000001,0.9999999999999999,0.508833922261484,0.451330913490623,0.2345241379310345,0.047263793103448276,0.5982758620689653,0.3044230534909223,0.29571929824561405,0.05959649122807018,0.7543859649122805,0.38385716942533005,0.030968000000000013,0.392,0.1994628975265018,0.079,0.04019787985865725,0.5088339222614839
0.6503448275862067,0.9035087719298245,0.28000000000000014,0.555,0.9999999999999999,0.624216536345618,0.587592256503327,0.18209655172413797,0.36094137931034476,0.6503448275862066,0.4059559957061501,0.252982456140351,0.5014473684210526,0.9035087719298244,0.563985116171918,0.1554000000000001,0.2800000000000001,0.17478063017677314,0.5549999999999999,0.346440177671818,0.6242165363456179
0.30965517241379303,0.8508771929824561,0.6280000000000001,0.9890000000000001,0.9999999999999999,0.5287770634954422,0.2634785238959467,0.19446344827586207,0.30624896551724134,0.309655172413793,0.16373855276514032,0.5343508771929826,0.8415175438596492,0.850877192982456,0.4499243435005078,0.6210920000000002,0.628,0.33207199587513775,0.989,0.5229605157969923,0.5287770634954421
0.4093103448275861,0.5263157894736842,0.8239999999999998,0.11399999999999999,0.6666666666666666,1.0,0.21542649727767688,0.3372717241379309,0.046661379310344815,0.27287356321839074,0.4093103448275861,0.43368421052631567,0.05999999999999999,0.3508771929824561,0.5263157894736842,0.09393599999999998,0.5493333333333332,0.8239999999999998,0.07599999999999998,0.11399999999999999,0.6666666666666666
0.8455172413793102,0.11403508771929821,0.8,0.04700000000000004,0.6666666666666666,0.31927947360703113,0.09641863278886867,0.6764137931034482,0.03973931034482761,0.56367816091954,0.26995629975325525,0.09122807017543857,0.005359649122807021,0.07602339181286547,0.03640906277974915,0.037600000000000036,0.5333333333333333,0.2554235788856249,0.03133333333333336,0.015006135259530476,0.21285298240468742
0.34896551724137925,0.5350877192982456,0.14800000000000013,0.733,0.9999999999999999,0.37702754480820805,0.18672716273442222,0.05164689655172418,0.255791724137931,0.3489655172413792,0.13156961218824362,0.07919298245614043,0.392219298245614,0.5350877192982455,0.20174280906404116,0.1084840000000001,0.1480000000000001,0.05580007663161484,0.7329999999999999,0.2763611903444165,0.377027544808208
0.18034482758620685,0.26315789473684204,0.43200000000000005,0.9119999999999999,0.9999999999999999,0.2231209880747962,0.047459165154264946,0.07790896551724137,0.16447448275862062,0.18034482758620682,0.04023871612521323,0.11368421052631578,0.2399999999999999,0.263157894736842,0.0587160494933674,0.393984,0.432,0.09638826684831196,0.9119999999999998,0.2034863411242141,0.22312098807479616
0.6513793103448275,0.20175438596491224,0.916,0.798,0.9999999999999999,0.3522405286635351,0.1314186327888687,0.596663448275862,0.5198006896551725,0.6513793103448274,0.22944219263635096,0.18480701754385961,0.16099999999999998,0.20175438596491221,0.0710660715724676,0.7309680000000001,0.9159999999999999,0.32265232425579815,0.7979999999999999,0.28108794187350106,0.35224052866353506
0.8865517241379309,0.6842105263157895,0.548,0.37100000000000005,0.33333333333333337,0.598521293655186,0.6065880217785843,0.4858303448275862,0.3289106896551724,0.29551724137931035,0.53062008482327,0.3749473684210527,0.2538421052631579,0.22807017543859653,0.40951456934302205,0.20330800000000004,0.1826666666666667,0.327989668923042,0.1236666666666667,0.22205139994607404,0.19950709788506202
0.43103448275862066,0.5438596491228069,0.7920000000000003,0.09100000000000008,0.33333333333333337,0.4129024933656889,0.234422262552934,0.34137931034482766,0.03922413793103451,0.14367816091954025,0.1779752126576245,0.43073684210526325,0.049491228070175475,0.18128654970760233,0.22456100516379568,0.0720720000000001,0.2640000000000001,0.32701877474562574,0.030333333333333365,0.037574126896277725,0.13763416445522966
0.9813793103448275,0.5789473684210525,0.32400000000000007,0.030000000000000027,0.9999999999999999,1.0,0.5681669691470053,0.31796689655172417,0.02944137931034485,0.9813793103448274,0.9813793103448275,0.18757894736842107,0.017368421052631592,0.5789473684210524,0.5789473684210525,0.00972000000000001,0.324,0.32400000000000007,0.030000000000000023,0.030000000000000027,0.9999999999999999
0.5527586206896551,0.631578947368421,0.984,0.511,0.33333333333333337,0.4847659187988703,0.34911070780399267,0.5439144827586206,0.2824596551724138,0.18425287356321837,0.2679585406326169,0.6214736842105263,0.32273684210526316,0.2105263157894737,0.30616794871507597,0.502824,0.328,0.47700966409808837,0.17033333333333336,0.24771538450622274,0.16158863959962347
0.5948275862068965,0.8333333333333333,0.29200000000000004,0.537,0.6666666666666666,0.5745289757380523,0.4956896551724137,0.17368965517241378,0.31942241379310343,0.39655172413793094,0.34174568384418624,0.24333333333333335,0.4475,0.5555555555555555,0.47877414644837685,0.15680400000000003,0.19466666666666668,0.16776246091551128,0.358,0.3085220599713341,0.3830193171587015
0.15137931034482754,0.39473684210526316,0.3720000000000001,0.269,0.6666666666666666,0.22054767952847898,0.05975499092558982,0.056313103448275864,0.040721034482758614,0.10091954022988503,0.03338635562517319,0.14684210526315794,0.1061842105263158,0.2631578947368421,0.08705829455071538,0.10006800000000003,0.24800000000000005,0.0820437367845942,0.17933333333333334,0.05932732579316085,0.1470317863523193
0.7251724137931034,0.22807017543859648,0.20000000000000007,0.658,0.33333333333333337,1.0,0.16539019963702356,0.14503448275862071,0.47716344827586205,0.24172413793103448,0.7251724137931034,0.04561403508771931,0.1500701754385965,0.0760233918128655,0.22807017543859648,0.13160000000000005,0.0666666666666667,0.20000000000000007,0.21933333333333338,0.658,0.33333333333333337
0.24655172413793097,0.8859649122807017,0.78,0.26600000000000007,0.33333333333333337,0.47129389170344504,0.21843617664851778,0.19231034482758616,0.06558275862068966,0.082183908045977,0.11619832157515969,0.6910526315789474,0.23566666666666672,0.2953216374269006,0.4175498514214732,0.20748000000000005,0.26000000000000006,0.36760923552868713,0.0886666666666667,0.1253641751931164,0.15709796390114836
0.8399999999999999,0.9649122807017544,0.8440000000000003,0.5589999999999999,0.9999999999999999,0.7241214563791087,0.8105263157894735,0.7089600000000001,0.46955999999999987,0.8399999999999997,0.6082620233584513,0.814385964912281,0.5393859649122806,0.9649122807017543,0.6987136859798417,0.4717960000000001,0.8440000000000002,0.611158509183968,0.5589999999999998,0.40478389411592175,0.7241214563791086
0.7424137931034482,0.7807017543859649,0.6800000000000002,0.686,0.9999999999999999,0.6190320764802437,0.5796037507562009,0.5048413793103449,0.5092958620689655,0.7424137931034481,0.4595779519524016,0.5308771929824563,0.535561403508772,0.7807017543859648,0.48327942812931307,0.4664800000000002,0.68,0.42094181200656583,0.6859999999999999,0.4246560044654472,0.6190320764802436
0.7379310344827584,0.9298245614035088,0.39200000000000007,0.23800000000000004,0.33333333333333337,1.0,0.6861464004839684,0.28926896551724135,0.17562758620689653,0.24597701149425283,0.7379310344827584,0.36449122807017553,0.22129824561403513,0.3099415204678363,0.9298245614035088,0.09329600000000003,0.1306666666666667,0.39200000000000007,0.07933333333333335,0.23800000000000004,0.33333333333333337
0.9193103448275861,0.20175438596491224,0.6,0.021000000000000074,0.6666666666666666,1.0,0.18547489413188137,0.5515862068965517,0.019305517241379376,0.6128735632183907,0.9193103448275861,0.12105263157894734,0.004236842105263172,0.13450292397660815,0.20175438596491224,0.012600000000000043,0.39999999999999997,0.6,0.014000000000000049,0.021000000000000074,0.6666666666666666
0.40103448275862064,0.29824561403508765,0.10399999999999998,0.16300000000000003,0.0,0.32258731037223093,0.11960677555958858,0.04170758620689654,0.06536862068965518,0.0,0.12936863515962224,0.03101754385964911,0.0486140350877193,0.0,0.09621025046189341,0.016952000000000002,0.0,0.033549080278712014,0.0,0.052581731590673655,0.0
0.41689655172413786,0.27192982456140347,0.752,0.511,0.33333333333333337,0.2804906315485735,0.11336660617059888,0.3135062068965517,0.21303413793103446,0.13896551724137932,0.11693557708352598,0.20449122807017542,0.13895614035087717,0.09064327485380116,0.07627376822812086,0.384272,0.2506666666666667,0.2109289549245273,0.17033333333333336,0.14333071272132106,0.09349687718285785
0.48862068965517236,0.5087719298245613,0.10000000000000009,0.08500000000000002,0.0,0.36170122184852477,0.2485964912280701,0.04886206896551728,0.04153275862068966,0.0,0.17673470046874468,0.05087719298245618,0.04324561403508772,0.0,0.18402342865977572,0.00850000000000001,0.0,0.03617012218485251,0.0,0.030744603857124613,0.0
0.23448275862068957,0.47368421052631576,0.9359999999999999,0.624,0.6666666666666666,0.7705863264601398,0.111070780399274,0.2194758620689654,0.1463172413793103,0.1563218390804597,0.18068920758375684,0.4433684210526315,0.29557894736842105,0.3157894736842105,0.36501457569164514,0.5840639999999999,0.6239999999999999,0.7212688015666908,0.416,0.48084586771112725,0.5137242176400931
0.2551724137931034,0.03508771929824561,0.8800000000000001,0.21400000000000008,0.6666666666666666,0.10501369435338526,0.008953418027828189,0.22455172413793104,0.05460689655172415,0.1701149425287356,0.02679659786948451,0.030877192982456142,0.007508771929824564,0.023391812865497075,0.003684691029943342,0.1883200000000001,0.5866666666666667,0.09241205103097903,0.14266666666666672,0.022472930591624453,0.0700091295689235
0.3517241379310344,0.19298245614035087,0.7320000000000001,0.31400000000000006,0.6666666666666666,0.2096868037521109,0.06787658802177857,0.2574620689655172,0.11044137931034483,0.2344827586206896,0.0737519102852252,0.14126315789473684,0.06059649122807018,0.1286549707602339,0.0404658744083021,0.22984800000000008,0.48800000000000004,0.1534907403465452,0.20933333333333337,0.06584165637816283,0.13979120250140725
0.5141379310344827,0.14035087719298245,0.6800000000000002,0.361,0.33333333333333337,0.24302628653601444,0.07215970961887476,0.3496137931034483,0.18560379310344824,0.1713793103448276,0.12494903214661982,0.09543859649122809,0.050666666666666665,0.046783625730994156,0.03410895249628273,0.24548000000000006,0.22666666666666674,0.16525787484448987,0.12033333333333335,0.08773248943950121,0.08100876217867149
0.6079310344827584,0.33333333333333326,0.31199999999999994,0.9949999999999999,0.9999999999999999,0.3981816547698449,0.20264367816091944,0.1896744827586206,0.6048913793103445,0.6079310344827583,0.2420669852962884,0.10399999999999995,0.33166666666666655,0.3333333333333332,0.13272721825661493,0.3104399999999999,0.3119999999999999,0.12423267628819158,0.9949999999999998,0.3961907464959956,0.39818165476984485
0.3944827586206896,0.7894736842105263,0.13200000000000006,0.893,0.9999999999999999,0.513564268853979,0.3114337568058076,0.05207172413793105,0.35227310344827584,0.39448275862068954,0.20259224950653512,0.10421052631578952,0.7050000000000001,0.7894736842105262,0.40544547541103604,0.11787600000000006,0.13200000000000003,0.06779048348872525,0.8929999999999999,0.4586128920866032,0.5135642688539789
0.7713793103448274,0.00877192982456132,0.6079999999999999,0.376,0.33333333333333337,0.3782676524708966,0.0067664851784633336,0.468998620689655,0.29003862068965514,0.2571264367816092,0.2917878408887571,0.005333333333333281,0.0032982456140350563,0.002923976608187107,0.0033181373023762543,0.22860799999999995,0.20266666666666663,0.2299867327023051,0.12533333333333335,0.14222863732905713,0.1260892174902989
0.6986206896551723,0.3684210526315789,0.9640000000000001,0.08000000000000007,0.0,1.0,0.2573865698729582,0.6734703448275862,0.05588965517241384,0.0,0.6986206896551723,0.3551578947368421,0.02947368421052634,0.0,0.3684210526315789,0.07712000000000008,0.0,0.9640000000000001,0.0,0.08000000000000007,0.0
0.4244827586206896,0.7631578947368421,0.6480000000000001,0.33100000000000007,0.9999999999999999,0.47931655952431634,0.32394736842105265,0.27506482758620693,0.1405037931034483,0.42448275862068957,0.2034616154394598,0.4945263157894738,0.25260526315789483,0.763157894736842,0.36579421647908356,0.2144880000000001,0.648,0.31059713057175703,0.331,0.15865378120254875,0.4793165595243163
0.7151724137931033,0.3421052631578947,0.0960000000000002,0.537,0.6666666666666666,0.39852223972450457,0.24466424682395635,0.06865655172413805,0.3840475862068965,0.47678160919540213,0.2850121121340077,0.03284210526315796,0.18371052631578946,0.22807017543859645,0.13633655569522524,0.05155200000000011,0.06400000000000013,0.03825813501355252,0.358,0.21400644273205896,0.2656814931496697
0.5065517241379309,0.7543859649122806,0.3400000000000001,0.998,0.33333333333333337,0.5472064938198022,0.3821355111917724,0.17222758620689654,0.505538620689655,0.16885057471264367,0.27718839290389286,0.2564912280701755,0.752877192982456,0.25146198830409355,0.41280489884651744,0.33932000000000007,0.11333333333333337,0.1860502078987328,0.3326666666666667,0.5461120808321627,0.18240216460660078
0.6403448275862068,0.02631578947368418,0.06000000000000005,0.6950000000000001,0.6666666666666666,0.24892975908344808,0.016851179673321212,0.038420689655172445,0.4450396551724138,0.4268965517241379,0.15940088366136657,0.0015789473684210524,0.018289473684210508,0.017543859649122785,0.006550783133774943,0.04170000000000004,0.040000000000000036,0.014935785545006899,0.4633333333333334,0.17300618256299644,0.1659531727222987
0.8203448275862066,0.9649122807017544,0.9039999999999999,0.1730000000000001,0.0,0.6895710048675265,0.7915607985480941,0.7415917241379307,0.14191965517241384,0.0,0.5656860070964983,0.8722807017543859,0.1669298245614036,0.0,0.6653755310125256,0.1563920000000001,0.0,0.6233721884002439,0.0,0.11929578384208216,0.0
0.3037931034482758,0.4298245614035088,0.952,0.9750000000000001,0.0,0.3502727044810573,0.1305777374470659,0.2892110344827586,0.2961982758620689,0.0,0.10641043194752119,0.40919298245614033,0.4190789473684211,0.0,0.1505558115751913,0.9282,0.0,0.3334596146659665,0.0,0.3415158868690309,0.0
0.06793103448275861,0.41228070175438597,0.5119999999999999,0.872,0.6666666666666666,0.24892975908344803,0.02800665456745311,0.034780689655172406,0.05923586206896551,0.04528735632183907,0.016910056048082503,0.21108771929824557,0.35950877192982456,0.27485380116959063,0.10262893576247419,0.4464639999999999,0.34133333333333327,0.12745203665072535,0.5813333333333333,0.2170667499207667,0.16595317272229868
0.14965517241379306,0.8771929824561403,0.8520000000000001,0.8759999999999999,0.33333333333333337,0.48313867957105217,0.13127646702964302,0.1275062068965517,0.1310979310344827,0.04988505747126436,0.07230420239097814,0.7473684210526316,0.7684210526315788,0.2923976608187135,0.42380585927285275,0.746352,0.2840000000000001,0.4116341549945365,0.292,0.42322948330424165,0.16104622652368408
0.8782758620689654,0.11403508771929821,0.6120000000000001,0.184,0.0,0.33687636293111195,0.10015426497277673,0.5375048275862069,0.16160275862068962,0.0,0.29587037806398,0.06978947368421051,0.02098245614035087,0.0,0.03841572559740749,0.11260800000000001,0.0,0.20616833411384056,0.0,0.0619852507793246,0.0
0.6831034482758619,0.00877192982456132,0.136,0.2,0.33333333333333337,0.21941239634628018,0.005992135511191714,0.09290206896551723,0.13662068965517238,0.22770114942528732,0.14988136453861411,0.0011929824561403397,0.001754385964912264,0.002923976608187107,0.0019246701433884043,0.027200000000000002,0.045333333333333344,0.029840085903094105,0.06666666666666668,0.043882479269256036,0.07313746544876007
0.35068965517241374,0.6140350877192983,0.376,0.8300000000000001,0.9999999999999999,0.7180064427320589,0.21533575317604353,0.13185931034482756,0.29107241379310345,0.3506896551724137,0.2517974318132772,0.23087719298245615,0.5096491228070176,0.6140350877192982,0.4408811490460011,0.31208,0.37599999999999995,0.26997042246725417,0.83,0.595945347467609,0.7180064427320588
0.8786206896551723,0.12280701754385959,0.3400000000000001,0.944,0.0,0.39314856599543047,0.10790078644888075,0.2987310344827586,0.8294179310344826,0.0,0.34542846419184714,0.041754385964912266,0.11592982456140344,0.0,0.048281402841544065,0.3209600000000001,0.0,0.13367051243844638,0.0,0.37113224629968633,0.0
0.19620689655172407,0.7192982456140351,0.07200000000000017,0.22100000000000003,0.6666666666666666,0.36601529794088006,0.1411312764670296,0.014126896551724168,0.043361724137931025,0.13080459770114938,0.07181472569943471,0.051789473684210656,0.15896491228070178,0.47953216374269003,0.26327416167677337,0.01591200000000004,0.04800000000000011,0.026353101451743428,0.14733333333333334,0.08088938084493451,0.24401019862725337
0.6648275862068964,0.47368421052631576,0.236,0.829,0.33333333333333337,0.4634604377462737,0.31491833030852984,0.15689931034482754,0.5511420689655171,0.22160919540229884,0.3081212841292467,0.11178947368421051,0.39268421052631575,0.15789473684210528,0.2195338915640244,0.19564399999999998,0.07866666666666668,0.10937666330812058,0.2763333333333334,0.38420870289166087,0.15448681258209127
0.3175862068965517,0.6842105263157895,0.18800000000000017,0.07200000000000006,0.6666666666666666,0.6473604192979219,0.21729582577132486,0.059706206896551775,0.022866206896551743,0.21172413793103445,0.20559274005978828,0.12863157894736854,0.049263157894736884,0.45614035087719296,0.4429308132038413,0.013536000000000024,0.12533333333333344,0.12170375882800942,0.04800000000000004,0.04660995018945042,0.43157361286528123
